tau,B_norm_chi5,env_rms_chi5,B_norm_chi4,env_rms_chi4
153.8500,0.412115,0.342401,0.052858,0.394874
153.9000,0.679504,0.343431,-0.352734,0.396585
153.9500,0.356076,0.343456,-0.396634,0.400164
154.0000,0.078298,0.343407,-0.099091,0.403261
154.0500,-0.071530,0.343767,0.043154,0.415324
154.1000,-0.722944,0.343309,0.420664,0.421269
154.1500,-0.688638,0.343580,0.713597,0.421765
154.2000,-0.585648,0.341878,0.341582,0.422167
154.2500,-0.294562,0.345845,0.184253,0.413867
154.3000,0.149953,0.350235,0.279589,0.388809
154.3500,0.210045,0.345702,0.057916,0.393517
154.4000,-0.311572,0.346271,-0.011651,0.407105
154.4500,-0.192382,0.346866,-0.014847,0.404282
154.5000,0.323114,0.343634,0.001626,0.401311
154.5500,0.111772,0.335197,0.224059,0.389314
154.6000,0.217997,0.331995,-0.097878,0.373998
154.6500,0.037067,0.331932,-0.630571,0.372303
154.7000,-0.020229,0.332106,-0.625116,0.376615
154.7500,0.307383,0.326980,-0.574334,0.391469
154.8000,0.476848,0.340386,-0.264785,0.403312
154.8500,0.284890,0.348322,0.123452,0.401757
154.9000,-0.170700,0.348340,-0.313765,0.401884
154.9500,-0.040167,0.331927,-0.465985,0.409241
155.0000,-0.025121,0.334823,0.320540,0.409422
155.0500,-0.161357,0.339801,0.703210,0.410023
155.1000,0.005505,0.370038,0.460323,0.410623
155.1500,0.087608,0.376452,0.246589,0.412689
155.2000,-0.198227,0.362020,0.363331,0.416246
155.2500,-0.497096,0.351636,0.704753,0.414083
155.3000,-0.370583,0.348873,0.322867,0.414024
155.3500,-0.112777,0.353450,-0.610927,0.423480
155.4000,-0.146377,0.352131,-0.670599,0.425318
155.4500,-0.195683,0.355407,-0.056702,0.425352
155.5000,0.276274,0.365616,0.317496,0.425479
155.5500,0.428395,0.370209,0.448560,0.427802
155.6000,-0.131994,0.371661,0.262890,0.434135
155.6500,-0.087009,0.370751,-0.112629,0.437063
155.7000,0.105407,0.371247,-0.366033,0.428097
155.7500,0.158948,0.376340,-0.684012,0.418519
155.8000,0.806401,0.375195,-0.637413,0.408813
155.8500,0.689587,0.370097,0.053745,0.407201
155.9000,0.412711,0.368946,0.083579,0.407058
155.9500,0.062962,0.368000,-0.607528,0.409200
156.0000,-0.453836,0.368127,-0.404220,0.404701
156.0500,-0.379213,0.368576,0.173177,0.402118
156.1000,-0.940812,0.367765,0.148498,0.387038
156.1500,-0.847907,0.369004,0.496697,0.386467
156.2000,-0.193046,0.374740,0.793789,0.395267
156.2500,0.197883,0.393446,0.207480,0.391537
156.3000,0.085956,0.392113,0.178774,0.375756
156.3500,-0.392800,0.388541,0.634712,0.373304
156.4000,0.077130,0.390233,0.259469,0.362790
156.4500,0.438333,0.389578,-0.036426,0.349686
156.5000,0.582062,0.393565,0.068217,0.350937
156.5500,0.492916,0.395443,-0.285080,0.354100
156.6000,0.238048,0.393872,-0.523448,0.354881
156.6500,0.140770,0.407112,-0.337896,0.353440
156.7000,-0.128301,0.407064,-0.282101,0.360153
156.7500,-0.395627,0.407511,-0.241407,0.364780
156.8000,-0.243318,0.407873,-0.025548,0.372985
156.8500,0.267579,0.388738,0.127221,0.372086
156.9000,0.215137,0.374428,-0.102258,0.372975
156.9500,-0.023445,0.371624,-0.412483,0.373721
157.0000,-0.073784,0.375422,-0.258861,0.362035
157.0500,0.119160,0.381150,-0.131442,0.356491
157.1000,0.039351,0.377467,-0.081178,0.357906
157.1500,-0.193582,0.348543,0.440211,0.370705
157.2000,-0.427306,0.324540,0.585559,0.369429
157.2500,-0.792744,0.323802,0.108064,0.349014
157.3000,-0.451866,0.322371,0.014529,0.348402
157.3500,0.151654,0.331714,0.170130,0.347364
157.4000,0.258354,0.327747,0.236467,0.334098
157.4500,-0.021958,0.330913,0.258681,0.331645
157.5000,0.407808,0.334910,0.197861,0.332538
157.5500,0.370236,0.322902,0.438465,0.337636
157.6000,0.364255,0.317140,0.473161,0.342443
157.6500,0.672470,0.316830,-0.165136,0.335562
157.7000,-0.077235,0.319337,-0.457256,0.331470
157.7500,0.161367,0.319294,-0.521075,0.332484
157.8000,0.193330,0.313369,-0.846199,0.333370
157.8500,-0.159154,0.316713,-0.615499,0.341003
157.9000,-0.166590,0.322969,-0.173325,0.366553
157.9500,-0.290810,0.322359,-0.172739,0.376991
158.0000,-0.346823,0.323880,-0.128707,0.371457
158.0500,-0.619404,0.326260,-0.007819,0.370181
158.1000,-0.170982,0.327882,0.267279,0.373336
158.1500,-0.155421,0.327865,0.635925,0.373486
158.2000,-0.237815,0.339119,0.456056,0.371886
158.2500,-0.132864,0.360001,0.169551,0.362951
158.3000,-0.035424,0.338781,0.159804,0.363821
158.3500,0.507873,0.333184,-0.048724,0.381784
158.4000,0.216878,0.337052,-0.179403,0.408123
158.4500,0.302415,0.345833,-0.019304,0.409720
158.5000,0.548863,0.347739,0.160120,0.407867
158.5500,0.122172,0.348082,0.380468,0.412917
158.6000,0.302941,0.346050,0.464011,0.408390
158.6500,0.220455,0.343059,0.287570,0.408226
158.7000,-0.291890,0.335930,-0.047555,0.419001
158.7500,-0.123892,0.336021,-0.327390,0.417278
158.8000,-0.053013,0.340164,-0.287187,0.410360
158.8500,-0.381577,0.347715,-0.460097,0.391882
158.9000,-0.485475,0.359389,-0.870280,0.381540
158.9500,-0.173574,0.379638,-0.573295,0.385401
159.0000,0.202092,0.388147,-0.018131,0.388687
159.0500,0.262480,0.385143,0.167928,0.391094
159.1000,0.240229,0.374074,0.336838,0.397877
159.1500,0.032868,0.374296,0.105771,0.398487
159.2000,-0.587572,0.385508,-0.380625,0.388240
159.2500,-0.883818,0.396487,-0.271450,0.382348
159.3000,-0.143129,0.396979,0.193913,0.381500
159.3500,0.223579,0.397607,0.741176,0.383848
159.4000,0.359589,0.390030,0.939133,0.396035
159.4500,0.559100,0.396980,0.330846,0.406240
159.5000,0.233869,0.396511,0.069428,0.410622
159.5500,0.419609,0.389104,0.457237,0.411858
159.6000,0.281516,0.388702,0.199563,0.408570
159.6500,0.219508,0.388351,-0.467309,0.406396
159.7000,0.503741,0.386824,-0.626686,0.408762
159.7500,0.092022,0.389247,-0.387278,0.417470
159.8000,-0.375355,0.390329,-0.191790,0.447820
159.8500,-0.500331,0.393892,-0.329040,0.447201
159.9000,-0.603156,0.389743,-0.225580,0.441391
159.9500,-0.800797,0.382639,0.389169,0.427050
160.0000,-0.593651,0.384614,0.366241,0.418019
160.0500,-0.158275,0.385275,-0.305827,0.418036
160.1000,0.197792,0.383123,-0.468466,0.421290
160.1500,0.189821,0.381298,-0.302248,0.418016
160.2000,0.611087,0.382042,-0.271814,0.417775
160.2500,0.639194,0.371130,-0.147809,0.416454
160.3000,-0.183493,0.347607,0.046550,0.415886
160.3500,-0.147348,0.358348,0.315024,0.428870
160.4000,0.115075,0.358187,0.626123,0.418815
160.4500,0.520855,0.354083,0.606539,0.395695
160.5000,0.276073,0.344540,0.383557,0.392309
160.5500,-0.250348,0.342602,0.259433,0.397510
160.6000,0.045824,0.342825,0.184831,0.391681
160.6500,0.283846,0.346203,0.377739,0.395966
160.7000,-0.008514,0.344807,0.402206,0.407046
160.7500,-0.402861,0.339426,-0.545196,0.401365
160.8000,-0.223488,0.348314,-1.088073,0.398508
160.8500,-0.342603,0.361039,-0.244446,0.401302
160.9000,-0.110838,0.366848,0.003808,0.400594
160.9500,0.103610,0.354757,-0.496756,0.404220
161.0000,-0.303703,0.333853,-0.125624,0.401813
161.0500,-0.248424,0.324055,0.029939,0.399607
161.1000,0.033167,0.323405,-0.374433,0.402955
161.1500,0.022483,0.334249,-0.027876,0.401892
161.2000,-0.156070,0.357913,0.054242,0.402595
161.2500,0.090987,0.356234,-0.315744,0.400660
161.3000,0.296595,0.348941,0.232980,0.402033
161.3500,0.575654,0.347942,0.698080,0.406504
161.4000,0.212756,0.347260,0.447088,0.408515
161.4500,-0.097211,0.347386,0.331490,0.401506
161.5000,0.198063,0.346564,-0.007244,0.397149
161.5500,0.010061,0.344556,-0.416204,0.401846
161.6000,0.427003,0.342382,-0.143112,0.401514
161.6500,0.417963,0.342862,0.422126,0.400519
161.7000,-0.092888,0.340216,0.763658,0.396166
161.7500,-0.320637,0.340216,0.452146,0.398458
161.8000,-0.509013,0.334359,-0.237273,0.396646
161.8500,-0.714827,0.339257,-0.358307,0.358534
161.9000,-0.650899,0.335128,-0.291575,0.357119
161.9500,-0.077967,0.335906,-0.412950,0.357430
162.0000,-0.226078,0.337289,-0.268153,0.349199
162.0500,-0.296835,0.334446,-0.248268,0.349894
162.1000,0.088265,0.339422,-0.451339,0.352237
162.1500,0.575792,0.347507,-0.429386,0.352555
162.2000,0.841181,0.350039,-0.338451,0.368735
162.2500,0.569428,0.359616,-0.100719,0.375576
162.3000,0.444644,0.385770,0.258906,0.372351
162.3500,0.071678,0.394333,0.387810,0.371081
162.4000,-0.047815,0.384843,0.407953,0.356759
162.4500,-0.129645,0.383474,0.399083,0.354995
162.5000,-0.497904,0.383189,0.474587,0.359967
162.5500,-0.138974,0.384513,0.548602,0.364966
162.6000,0.038120,0.389897,0.237412,0.360426
162.6500,-0.124872,0.386584,0.038367,0.364874
162.7000,-0.080413,0.382019,-0.021884,0.364146
162.7500,-0.008054,0.381808,-0.486253,0.344135
162.8000,0.017415,0.388224,-0.488037,0.336840
162.8500,-0.430375,0.385541,0.062071,0.334965
162.9000,-0.056570,0.369028,0.135109,0.331326
162.9500,0.183590,0.355121,0.095440,0.330007
163.0000,-0.221144,0.354918,0.091140,0.332074
163.0500,0.117991,0.357064,-0.188925,0.335045
163.1000,-0.446321,0.359419,-0.261442,0.333114
163.1500,-0.478348,0.363414,-0.386527,0.333088
163.2000,0.270014,0.363871,-0.692281,0.339382
163.2500,0.550462,0.349214,-0.460116,0.335241
163.3000,0.898646,0.337847,-0.028484,0.337330
163.3500,0.601557,0.338073,0.124723,0.335758
163.4000,0.167951,0.338767,0.244794,0.334671
163.4500,-0.046018,0.340674,0.385262,0.337596
163.5000,-0.022110,0.340413,0.505579,0.333082
163.5500,-0.284459,0.338224,0.385533,0.327433
163.6000,-0.413571,0.353760,0.195441,0.319820
163.6500,-0.277257,0.356535,0.390843,0.317678
163.7000,-0.175550,0.359805,0.395519,0.319702
163.7500,-0.045234,0.359653,0.045550,0.329973
163.8000,-0.552599,0.362336,-0.027637,0.338674
163.8500,-0.417089,0.365130,-0.068023,0.337160
163.9000,-0.011382,0.360210,-0.170234,0.339541
163.9500,-0.103732,0.360182,-0.221942,0.341357
164.0000,0.012865,0.359219,-0.476055,0.344306
164.0500,0.337258,0.366397,-0.391384,0.397193
164.1000,0.396598,0.365973,-0.093395,0.449380
164.1500,0.355243,0.360955,-0.450555,0.449997
164.2000,0.587498,0.353573,-0.598258,0.452438
164.2500,0.528273,0.364462,0.004749,0.439737
164.3000,-0.063584,0.364302,0.260282,0.439782
164.3500,-0.451628,0.341104,0.153789,0.441140
164.4000,0.156250,0.328001,0.347141,0.442900
164.4500,0.235398,0.328360,0.497045,0.443245
164.5000,-0.097491,0.328294,0.187430,0.440977
164.5500,-0.432450,0.328743,-0.268805,0.438469
164.6000,-0.678295,0.333929,-0.314559,0.434823
164.6500,-0.286802,0.350152,-0.018926,0.433921
164.7000,-0.334129,0.374154,0.233182,0.433961
164.7500,0.044624,0.377312,0.523526,0.430057
164.8000,0.281937,0.378618,0.689173,0.430282
164.8500,0.289200,0.369373,0.442986,0.436939
164.9000,0.197261,0.369522,0.264387,0.436944
164.9500,-0.048660,0.375486,0.262624,0.442928
165.0000,-0.072674,0.377272,-0.303323,0.441598
165.0500,-0.512325,0.388809,-1.271274,0.436000
165.1000,0.034127,0.387387,-1.359071,0.434303
165.1500,0.222841,0.382697,-0.301866,0.434239
165.2000,0.111993,0.384808,0.489622,0.428877
165.2500,0.627288,0.376825,0.120946,0.421230
165.3000,0.546097,0.378777,-0.461884,0.422732
165.3500,0.369658,0.378648,-0.223334,0.429511
165.4000,-0.049045,0.372053,0.281645,0.433848
165.4500,-0.194598,0.371819,0.269225,0.430511
165.5000,0.018841,0.370348,0.257258,0.423543
165.5500,-0.112063,0.370256,0.406454,0.423489
165.6000,-0.471002,0.364481,0.134431,0.425029
165.6500,-0.791219,0.361137,0.077880,0.426130
165.7000,-0.888633,0.365681,0.392659,0.435278
165.7500,-0.357922,0.362600,0.134743,0.443157
165.8000,0.206191,0.363618,0.099970,0.444333
165.8500,0.147858,0.361239,0.487305,0.438228
165.9000,0.422458,0.361663,-0.069253,0.434482
165.9500,0.426977,0.360378,-0.494822,0.446400
166.0000,0.256684,0.361481,-0.032418,0.446438
166.0500,0.602107,0.366240,-0.158743,0.444994
166.1000,0.261651,0.358051,-0.304336,0.405371
166.1500,0.095994,0.359858,0.080307,0.346446
166.2000,0.438919,0.358267,-0.115125,0.345079
166.2500,-0.309631,0.369266,-0.302273,0.336526
166.3000,-0.582696,0.357430,-0.228029,0.341548
166.3500,-0.006135,0.347184,-0.551936,0.336073
166.4000,-0.031202,0.348963,-0.420918,0.335485
166.4500,-0.131492,0.354351,0.047280,0.334790
166.5000,-0.103112,0.353057,0.055279,0.334071
166.5500,0.081968,0.357443,0.182406,0.338731
166.6000,-0.114224,0.364325,0.354719,0.332731
166.6500,-0.600490,0.362010,0.370626,0.332941
166.7000,-0.466560,0.340365,0.568719,0.333447
166.7500,0.140158,0.312206,0.581494,0.327844
166.8000,0.179729,0.308058,0.562910,0.346348
166.8500,0.093806,0.310507,0.504063,0.372272
166.9000,0.310164,0.317527,-0.249383,0.372470
166.9500,0.029090,0.320218,-0.707347,0.376004
167.0000,0.187159,0.332944,-0.265265,0.368129
167.0500,0.383742,0.350614,-0.197992,0.376823
167.1000,0.138944,0.343025,-0.484440,0.383082
167.1500,-0.233167,0.340600,-0.175325,0.384384
167.2000,0.053002,0.357114,0.228850,0.386492
167.2500,0.583617,0.374487,-0.026825,0.387974
167.3000,0.202153,0.381375,-0.392728,0.390386
167.3500,0.047145,0.370559,-0.247457,0.392148
167.4000,-0.432902,0.371568,-0.183510,0.382987
167.4500,-0.397203,0.372127,-0.245432,0.377306
167.5000,-0.018790,0.371731,0.229708,0.377473
167.5500,-0.357919,0.378572,0.441287,0.377520
167.6000,-0.465004,0.378390,-0.002069,0.376462
167.6500,-0.391027,0.378767,-0.154309,0.376364
167.7000,-0.052079,0.367313,-0.140989,0.379538
167.7500,-0.190416,0.360677,0.047717,0.380196
167.8000,-0.150445,0.360035,0.727772,0.376911
167.8500,0.323448,0.358939,0.879658,0.367319
167.9000,0.450116,0.359247,0.493469,0.361550
167.9500,0.498842,0.356022,0.336507,0.360177
168.0000,0.723254,0.356875,-0.067875,0.343011
168.0500,0.749077,0.366849,-0.516314,0.340569
168.1000,0.383009,0.372031,-0.469257,0.340162
168.1500,-0.022385,0.374443,-0.365488,0.331650
168.2000,-0.693996,0.373581,-0.270328,0.331603
168.2500,-0.844845,0.381404,-0.245596,0.330087
168.3000,-0.556169,0.372859,-0.410308,0.330178
168.3500,-0.077990,0.373914,-0.329401,0.338232
168.4000,0.175373,0.383404,-0.116269,0.365612
168.4500,0.134164,0.384420,0.008261,0.373749
168.5000,-0.072242,0.384731,0.086089,0.372545
168.5500,-0.470193,0.384864,-0.067204,0.371764
168.6000,0.032685,0.380791,-0.023598,0.366575
168.6500,0.157297,0.373819,0.350416,0.369294
168.7000,0.101069,0.370006,0.485528,0.397336
168.7500,0.140098,0.369927,0.586476,0.420510
168.8000,-0.025453,0.377143,0.485952,0.423841
168.8500,0.003890,0.382557,-0.155505,0.409019
168.9000,-0.133599,0.380179,-0.285783,0.386142
168.9500,0.040421,0.377290,0.146881,0.378499
169.0000,0.160535,0.369749,0.073689,0.375522
169.0500,0.575332,0.356938,-0.044043,0.379548
169.1000,0.551572,0.337315,0.166851,0.371847
169.1500,0.305141,0.335489,0.014476,0.365927
169.2000,0.167123,0.337357,-0.171685,0.362160
169.2500,-0.494967,0.337661,0.106039,0.360027
169.3000,-0.276285,0.330255,0.056406,0.359207
169.3500,-0.270524,0.318735,-0.612318,0.355201
169.4000,-0.544871,0.320537,-0.922695,0.358513
169.4500,-0.468401,0.328890,-0.529482,0.377663
169.5000,-0.409364,0.328999,-0.152898,0.382770
169.5500,0.067328,0.331465,-0.170115,0.385715
169.6000,0.016263,0.325751,-0.194024,0.389005
169.6500,0.022397,0.332082,0.286440,0.389663
169.7000,0.191336,0.331638,0.951439,0.385967
169.7500,0.017994,0.332313,0.892715,0.378668
169.8000,0.507239,0.331651,0.342923,0.368469
169.8500,0.437356,0.331781,0.153296,0.361588
169.9000,0.173861,0.332405,0.167234,0.362191
169.9500,0.336019,0.331771,0.062529,0.364671
170.0000,0.133642,0.332154,-0.145616,0.395695
170.0500,0.376046,0.332177,-0.359499,0.409102
170.1000,0.050462,0.320027,-0.171286,0.416489
170.1500,-0.310367,0.308918,0.202793,0.415693
170.2000,-0.228102,0.307221,0.145411,0.443068
170.2500,-0.700027,0.306119,-0.099481,0.461732
170.3000,-0.714818,0.296853,-0.190158,0.462381
170.3500,0.052819,0.323034,-0.225853,0.462378
170.4000,0.230883,0.369923,-0.453228,0.455402
170.4500,-0.503154,0.362953,-0.769109,0.444991
170.5000,-0.144743,0.355917,-0.399094,0.439717
170.5500,0.268302,0.350509,0.316566,0.440993
170.6000,0.259109,0.353343,0.330197,0.440337
170.6500,0.414506,0.382891,0.146840,0.441183
170.7000,0.112533,0.389996,0.072458,0.450235
170.7500,0.169066,0.391533,-0.083178,0.425011
170.8000,-0.040150,0.391845,0.177570,0.405705
170.8500,-0.064672,0.384764,0.173711,0.402280
170.9000,0.130400,0.388871,-0.205133,0.401831
170.9500,0.024137,0.387968,0.394419,0.401019
171.0000,0.109826,0.384901,0.994370,0.408842
171.0500,0.162456,0.395489,0.669189,0.421585
171.1000,0.078125,0.404790,0.501978,0.418830
171.1500,0.133366,0.405742,-0.025983,0.418085
171.2000,0.224142,0.405431,-0.981857,0.417217
171.2500,-0.014813,0.405670,-0.849628,0.416600
171.3000,-0.126186,0.392115,-0.189288,0.417089
171.3500,-0.861227,0.379887,-0.055247,0.417436
171.4000,-1.185484,0.379962,-0.335333,0.424265
171.4500,-0.295693,0.379625,-0.683402,0.427641
171.5000,0.109714,0.375607,-0.298429,0.412944
171.5500,-0.104525,0.375647,0.263522,0.413476
171.6000,0.293824,0.376589,0.072253,0.413116
171.6500,0.944562,0.387581,0.261191,0.410255
171.7000,0.475026,0.390725,0.642570,0.409629
171.7500,0.292984,0.390335,0.007969,0.409548
171.8000,0.101748,0.389621,-0.373338,0.415235
171.8500,0.178381,0.389705,0.064297,0.417889
171.9000,0.567063,0.389595,0.093269,0.420041
171.9500,0.038325,0.390406,0.035181,0.427293
172.0000,-0.125315,0.390981,0.513504,0.428530
172.0500,-0.597201,0.391493,0.674589,0.400456
172.1000,-0.668261,0.391461,0.185234,0.387044
172.1500,-0.184892,0.391906,-0.061337,0.381165
172.2000,-0.293262,0.391430,0.106693,0.381341
172.2500,-0.244888,0.390908,0.008920,0.349155
172.3000,0.216029,0.401487,-0.163048,0.322976
172.3500,0.352022,0.406131,-0.219180,0.321666
172.4000,-0.071538,0.383488,-0.535423,0.323030
172.4500,-0.206902,0.335838,-0.568635,0.321836
172.5000,-0.358838,0.333047,-0.291549,0.308379
172.5500,-0.148927,0.334696,-0.421060,0.315269
172.6000,0.317892,0.337787,-0.296720,0.313453
172.6500,0.641491,0.339687,0.111519,0.314967
172.7000,0.521671,0.311451,-0.022426,0.312579
172.7500,0.013723,0.315723,0.050569,0.297211
172.8000,0.075687,0.323791,0.446353,0.297236
172.8500,-0.065714,0.325289,0.349546,0.294527
172.9000,0.025629,0.324961,0.322645,0.296833
172.9500,0.207185,0.326146,0.542232,0.301438
173.0000,-0.137915,0.332274,0.446046,0.328169
173.0500,-0.168787,0.350201,0.185966,0.357330
173.1000,-0.159257,0.353795,-0.121571,0.364404
173.1500,-0.142859,0.338838,-0.258499,0.363373
173.2000,0.049896,0.337919,-0.078510,0.365452
173.2500,-0.183030,0.336290,-0.008968,0.365073
173.3000,-0.586436,0.335200,0.020765,0.367685
173.3500,-0.411948,0.340502,0.034886,0.384306
173.4000,-0.093055,0.337421,-0.197756,0.390627
173.4500,-0.007089,0.337311,-0.284393,0.383247
173.5000,0.104333,0.337987,-0.345440,0.373811
173.5500,0.239130,0.333920,-0.515000,0.371038
173.6000,0.310097,0.333169,-0.150437,0.365324
173.6500,0.372979,0.330069,0.210298,0.362856
173.7000,0.371987,0.314549,-0.082349,0.363042
173.7500,0.579242,0.310968,-0.169324,0.374553
173.8000,0.545310,0.316541,-0.026082,0.375943
173.8500,0.224100,0.316696,-0.271412,0.375742
173.9000,-0.151928,0.316614,-0.245004,0.374848
173.9500,-0.594299,0.316701,0.348788,0.371456
174.0000,-0.408539,0.319943,0.831429,0.361909
174.0500,-0.719252,0.325771,1.040803,0.355909
174.1000,-0.678512,0.328796,0.815107,0.377282
174.1500,-0.147700,0.330700,0.059645,0.394662
174.2000,-0.093291,0.331828,-0.256695,0.392610
174.2500,0.202431,0.332340,0.005003,0.393418
174.3000,0.173054,0.333295,-0.280275,0.393419
174.3500,0.439965,0.326869,-0.734181,0.393407
174.4000,0.195627,0.320538,-0.498874,0.393611
174.4500,0.045580,0.354576,-0.229178,0.393533
174.5000,0.248048,0.402653,-0.174516,0.391789
174.5500,-0.129368,0.402325,-0.017649,0.389336
174.6000,0.040380,0.400848,0.069245,0.385038
174.6500,-0.129478,0.398528,0.119791,0.390653
174.7000,-0.036232,0.394306,-0.134060,0.410432
174.7500,0.424621,0.390521,-0.590450,0.426285
174.8000,0.378912,0.380590,-0.212892,0.427551
174.8500,0.098764,0.371161,0.439357,0.437352
174.9000,0.046790,0.370856,0.307668,0.437600
174.9500,0.053860,0.370732,0.017490,0.444069
175.0000,-0.357159,0.379179,-0.083366,0.453060
175.0500,-0.416301,0.385098,0.149613,0.438778
175.1000,-0.331191,0.370988,0.822840,0.408085
175.1500,-0.277176,0.357635,0.751568,0.388555
175.2000,-0.225945,0.359458,-0.024270,0.389132
175.2500,-0.128259,0.359574,-0.179505,0.388495
175.3000,-0.244027,0.368239,0.009502,0.391369
175.3500,-0.412283,0.375240,-0.006569,0.393014
175.4000,-0.040673,0.368970,-0.088335,0.388010
175.4500,0.975092,0.369018,-0.191299,0.380153
175.5000,1.221755,0.369039,-0.157288,0.378537
175.5500,0.007873,0.369634,-0.201907,0.377558
175.6000,-0.092479,0.371070,-0.358814,0.394775
175.6500,0.141832,0.374124,-0.448560,0.414722
175.7000,-0.043245,0.373628,-0.832977,0.418954
175.7500,0.128762,0.373620,-0.742055,0.421037
175.8000,0.146819,0.369319,0.270134,0.411445
175.8500,-0.082067,0.364557,0.590118,0.410364
175.9000,-0.202309,0.364289,0.287339,0.405344
175.9500,-0.139055,0.364336,0.542107,0.403640
176.0000,-0.782878,0.364359,0.672580,0.404556
176.0500,-0.593601,0.360067,0.411169,0.404374
176.1000,-0.282725,0.361880,0.132523,0.405246
176.1500,-0.247920,0.369035,-0.162714,0.406191
176.2000,0.274627,0.372551,-0.148249,0.409824
176.2500,0.110079,0.372802,-0.213511,0.410407
176.3000,0.547328,0.372263,-0.303179,0.409625
176.3500,0.493296,0.372930,0.362564,0.410534
176.4000,0.047415,0.400670,0.615458,0.416443
176.4500,0.199317,0.420899,0.037488,0.416315
176.5000,-0.052028,0.395416,0.047435,0.416892
176.5500,0.282034,0.348385,-0.011117,0.418171
176.6000,0.245688,0.349384,-0.738579,0.425160
176.6500,-0.308101,0.349475,-0.816597,0.428384
176.7000,-0.039746,0.356549,-0.398721,0.428931
176.7500,-0.032275,0.356702,-0.299521,0.408986
176.8000,-0.222082,0.357462,-0.145827,0.394719
176.8500,0.016859,0.371144,0.094236,0.394938
176.9000,0.041812,0.387743,0.158616,0.384175
176.9500,-0.059968,0.390555,0.195267,0.383112
177.0000,0.059700,0.390650,0.175111,0.376015
177.0500,0.009283,0.374825,0.030280,0.361706
177.1000,-0.476414,0.366448,0.226522,0.356164
177.1500,-0.569313,0.364226,0.841724,0.365285
177.2000,-0.428654,0.362369,0.828510,0.376012
177.2500,-0.242266,0.360333,0.142016,0.376129
177.3000,-0.001632,0.366532,-0.077104,0.376419
177.3500,0.282728,0.362062,-0.175066,0.384676
177.4000,1.024605,0.353974,-0.447663,0.386230
177.4500,0.826475,0.353931,-0.058690,0.374139
177.5000,0.312890,0.354423,0.237273,0.378915
177.5500,0.241741,0.356150,-0.261793,0.382824
177.6000,0.169235,0.353498,-0.531437,0.383679
177.6500,-0.105619,0.351622,-0.491488,0.373509
177.7000,-0.474236,0.350037,-0.469494,0.373695
177.7500,-0.079607,0.350507,-0.093096,0.373427
177.8000,-0.197066,0.350612,0.283762,0.370554
177.8500,-0.655950,0.364156,0.282950,0.372482
177.9000,-0.723331,0.365709,0.066503,0.372198
177.9500,-0.361461,0.365831,-0.221614,0.379730
178.0000,0.149589,0.366131,-0.270186,0.380687
178.0500,0.340947,0.367281,-0.139914,0.379991
178.1000,0.312699,0.368017,0.077089,0.385361
178.1500,-0.115624,0.361462,0.536051,0.386591
178.2000,-0.078218,0.352710,0.593731,0.363572
178.2500,0.122870,0.346305,0.159958,0.340069
178.3000,0.443711,0.345965,0.233483,0.340830
178.3500,0.407447,0.351451,0.591246,0.341570
178.4000,-0.076880,0.360051,0.424963,0.352473
178.4500,-0.031506,0.346112,-0.042887,0.352562
178.5000,0.232424,0.323412,-0.385834,0.354333
178.5500,0.230269,0.319906,-0.352611,0.352837
178.6000,-0.048660,0.318980,-0.164318,0.353738
178.6500,0.078402,0.322706,-0.479337,0.344221
178.7000,-0.222107,0.323102,-0.820075,0.346768
178.7500,-0.122733,0.323611,-0.388292,0.370958
178.8000,-0.063748,0.340881,-0.045712,0.372315
178.8500,-0.668008,0.348883,-0.282809,0.370738
178.9000,-0.216222,0.334379,-0.014967,0.368099
178.9500,-0.073556,0.316143,0.507296,0.367956
179.0000,-0.112321,0.311322,0.260726,0.373097
179.0500,0.195278,0.321145,0.094608,0.377222
179.1000,0.149234,0.328015,0.411610,0.382090
179.1500,-0.175826,0.335325,0.300396,0.390847
179.2000,-0.260470,0.342015,0.022762,0.383910
179.2500,-0.013817,0.342705,-0.091495,0.382574
179.3000,0.221467,0.342167,-0.203534,0.396770
179.3500,0.396064,0.335214,0.163263,0.400401
179.4000,0.575161,0.333530,0.583859,0.389971
179.4500,0.803895,0.343179,0.450520,0.384291
179.5000,0.244776,0.343182,0.234084,0.384458
179.5500,-0.073715,0.349430,-0.113667,0.387373
179.6000,-0.184916,0.356728,-0.307603,0.397377
179.6500,-0.355894,0.356700,-0.100525,0.398027
179.7000,-0.147151,0.365181,-0.560083,0.391322
179.7500,-0.488257,0.367288,-0.965538,0.370191
179.8000,-0.690527,0.374828,-0.223685,0.365550
179.8500,-0.514930,0.376321,0.180232,0.368697
179.9000,-0.154714,0.363744,0.009969,0.366405
179.9500,-0.191905,0.368721,-0.010969,0.366411
180.0000,-0.081492,0.369155,-0.453116,0.358080
180.0500,0.526404,0.369348,-0.447106,0.356774
180.1000,0.546897,0.368703,0.413672,0.367350
180.1500,0.544605,0.370731,0.532387,0.373580
180.2000,0.446256,0.379300,0.258876,0.373069
180.2500,0.159626,0.389311,0.557238,0.394671
180.3000,0.002852,0.391355,0.692246,0.417794
180.3500,-0.061455,0.396690,0.416153,0.437239
180.4000,-0.346187,0.394967,0.107684,0.440698
180.4500,-0.523071,0.388263,-0.016688,0.431336
180.5000,0.032861,0.377540,-0.084174,0.425561
180.5500,0.481098,0.383870,-0.491047,0.430200
180.6000,0.514125,0.385787,-0.667998,0.437623
180.6500,0.039129,0.384769,-0.219511,0.435221
