# Critical-line null test, N=200 extension (Task 3)
# Seed: 42  N: 200  t-range: [14.0, 400.0]  dps: 50
# Rejection: |t-gamma_k| >= 0.1 for k <= 250  (rejected 25, acceptance 88.9%)
index,t,phase_radians,magnitude_ratio,direction,residual
113,335.02289433341525,2.588018294692747986954110653190234364162,0.30803828523051203227,+,1.60366e-49
114,132.70045240542731,2.588018294692747986954110653190234364162,62.677673478927159241,+,6.0939e-49
115,36.359114266756393,-0.553574358897045251508532730089268520035,0.54221653226938681719,-,1.06911e-50
116,352.91170529275962,-0.553574358897045251508532730089268520035,0.3346440622978383053,-,1.95112e-49
117,379.52248588502573,2.588018294692747986954110653190234364162,0.66450004519952453906,+,1.36311e-48
118,47.062232498201205,-0.553574358897045251508532730089268520035,1.0981203490438890031,-,6.94919e-50
119,201.59231884021293,-0.553574358897045251508532730089268520035,0.71989857245448654975,-,1.84421e-49
120,40.716032128796073,2.588018294692747986954110653190234364162,1.1343890672090294137,+,2.13821e-50
121,307.59243578929136,-0.553574358897045251508532730089268520035,2.6178488754104151325,-,6.281e-50
122,309.61208971249727,-0.553574358897045251508532730089268520035,2.9007409872503120195,-,3.2875e-49
123,63.559105296908442,-0.553574358897045251508532730089268520035,18.1225070109374525,-,2.15158e-49
124,197.45899794611029,2.588018294692747986954110653190234364162,1.239262789026558602,+,1.60366e-50
125,226.22418708904834,2.588018294692747986954110653190234364162,13.56596974826877746,+,1.35242e-48
126,350.75915385890937,-0.553574358897045251508532730089268520035,52.287809084053385354,-,1.73863e-48
127,177.33124491754234,-0.553574358897045251508532730089268520035,9.665799443989323097,-,2.43222e-49
128,95.754107300643668,-0.553574358897045251508532730089268520035,0.87831694520085640572,-,4.41006e-50
129,222.16829026887092,2.588018294692747986954110653190234364162,1.826902239055524173,+,7.26992e-49
130,295.75339266873078,2.588018294692747986954110653190234364162,0.078823712545801122073,+,7.16301e-49
131,91.644310468422617,-0.553574358897045251508532730089268520035,0.22912777910247661996,-,4.00915e-51
132,134.32248844214547,-0.553574358897045251508532730089268520035,15.339501543467304274,-,2.34936e-48
133,398.12765167110535,2.588018294692747986954110653190234364162,0.21920414043630663227,+,7.5372e-49
134,264.85293024882901,2.588018294692747986954110653190234364162,0.17649089528958482525,+,6.78882e-49
135,183.10663239099856,-0.553574358897045251508532730089268520035,0.1090037230799710369,-,2.8064e-50
136,213.78427463973799,-0.553574358897045251508532730089268520035,2.4978880226948012424,-,9.75559e-50
137,60.707619605150569,-0.553574358897045251508532730089268520035,2.2771890448209403186,-,9.35468e-51
138,100.73317209418114,2.588018294692747986954110653190234364162,0.23089916713821263994,+,1.81748e-49
139,144.50102698891777,-0.553574358897045251508532730089268520035,5.8274559463443606897,-,1.48338e-49
140,102.82428678227872,2.588018294692747986954110653190234364162,1.0291883167292014548,+,3.74187e-50
141,99.003910398301954,-0.553574358897045251508532730089268520035,33.58517200992329254,-,3.86215e-49
