n,t_n,nearest_minimum_t,delta_n,delta_n_null
5169,5604.347254,5605.392000,1.044746,0.426917
5170,5605.644654,5605.392000,0.252654,0.409901
5171,5606.542580,5606.392000,0.150580,0.421054
5172,5607.273179,5607.760000,0.486821,0.421797
5173,5608.005404,5607.760000,0.245404,0.419330
5174,5608.695582,5608.736000,0.040418,0.425543
5175,5609.563896,5609.536000,0.027896,0.431392
5176,5611.146744,5610.648000,0.498744,0.428372
5177,5612.157115,5612.360000,0.202885,0.417932
5178,5613.121400,5613.272000,0.150600,0.452381
5179,5613.727897,5613.272000,0.455897,0.434338
5180,5614.492288,5613.272000,1.220288,0.428155
5181,5615.741026,5615.792000,0.050974,0.426228
5182,5616.254525,5615.792000,0.462525,0.429145
5183,5617.320271,5617.664000,0.343729,0.416848
5184,5618.289090,5618.080000,0.209090,0.415439
5185,5619.268082,5618.944000,0.324082,0.391122
5186,5619.902395,5618.944000,0.958395,0.410844
5187,5621.023392,5620.872000,0.151392,0.434933
5188,5622.488604,5622.392000,0.096604,0.428229
5189,5623.413626,5623.432000,0.018374,0.425461
5190,5623.777120,5623.984000,0.206880,0.432026
5191,5624.755579,5623.984000,0.771579,0.443707
5192,5625.592185,5626.408000,0.815815,0.431375
5193,5626.502243,5626.408000,0.094243,0.434355
5194,5627.213187,5627.224000,0.010813,0.436669
5195,5628.348462,5628.040000,0.308462,0.398868
5196,5629.890649,5629.720000,0.170649,0.412508
5197,5630.380502,5630.912000,0.531498,0.409611
5198,5631.520288,5632.048000,0.527712,0.426312
5199,5632.197465,5632.048000,0.149465,0.436631
5200,5632.847100,5632.848000,0.000900,0.432835
5201,5634.370016,5633.872000,0.498016,0.422824
5202,5635.016251,5635.456000,0.439749,0.428964
5203,5635.929470,5635.760000,0.169470,0.424853
5204,5636.236694,5635.760000,0.476694,0.428410
5205,5637.490237,5637.616000,0.125763,0.434730
5206,5638.788714,5638.808000,0.019286,0.445115
5207,5640.134253,5640.368000,0.233747,0.408413
5208,5640.385711,5640.368000,0.017711,0.411757
5209,5641.872251,5641.672000,0.200251,0.449391
5210,5642.463399,5642.400000,0.063399,0.429742
5211,5643.093319,5643.504000,0.410681,0.427807
5212,5643.663127,5643.504000,0.159127,0.414564
5213,5645.328117,5645.024000,0.304117,0.412830
5214,5645.769016,5645.776000,0.006984,0.427604
5215,5647.161577,5647.264000,0.102423,0.422531
5216,5647.857207,5647.992000,0.134793,0.428460
5217,5648.974463,5648.552000,0.422463,0.423983
5218,5649.800757,5649.896000,0.095243,0.421766
5219,5650.839075,5650.960000,0.120925,0.423267
5220,5651.883418,5652.200000,0.316582,0.410199
5221,5652.345480,5652.200000,0.145480,0.410372
5222,5653.407356,5653.336000,0.071356,0.412536
5223,5654.192151,5654.368000,0.175849,0.413595
5224,5655.000373,5654.368000,0.632373,0.429145
5225,5655.819253,5656.128000,0.308747,0.402968
5226,5657.866739,5657.968000,0.101261,0.438573
5227,5658.411247,5657.968000,0.443247,0.440396
5228,5658.921216,5658.856000,0.065216,0.439261
5229,5659.894413,5659.544000,0.350413,0.424612
5230,5660.630423,5660.744000,0.113577,0.422688
5231,5661.929697,5660.992000,0.937697,0.430489
5232,5662.457451,5663.200000,0.742549,0.443107
5233,5663.557248,5663.472000,0.085248,0.453745
5234,5664.336708,5664.424000,0.087292,0.434153
5235,5665.460460,5665.776000,0.315540,0.425405
5236,5666.472616,5666.584000,0.111384,0.426627
5237,5667.316170,5666.584000,0.732170,0.409935
5238,5668.525316,5668.576000,0.050684,0.416226
5239,5669.472768,5669.440000,0.032768,0.434509
5240,5669.978564,5670.296000,0.317436,0.431451
5241,5671.149659,5670.776000,0.373659,0.430974
5242,5671.479959,5672.112000,0.632041,0.452729
5243,5672.290955,5672.112000,0.178955,0.445543
5244,5673.937158,5673.904000,0.033158,0.424809
5245,5674.814995,5675.008000,0.193005,0.402158
5246,5675.707529,5675.960000,0.252471,0.429225
5247,5676.972537,5677.016000,0.043463,0.443768
5248,5677.385026,5677.608000,0.222974,0.429074
5249,5678.347909,5678.256000,0.091909,0.424177
5250,5679.113904,5679.280000,0.166096,0.416842
5251,5680.339045,5680.536000,0.196955,0.432357
5252,5681.241565,5681.208000,0.033565,0.436044
5253,5682.099170,5682.272000,0.172830,0.416765
5254,5682.288150,5682.272000,0.016150,0.418667
5255,5683.970509,5683.888000,0.082509,0.403694
5256,5685.123793,5684.584000,0.539793,0.420929
5257,5686.093541,5686.232000,0.138459,0.418386
5258,5687.024520,5686.976000,0.048520,0.410317
5259,5687.481857,5687.440000,0.041857,0.424626
5260,5688.363844,5687.912000,0.451844,0.425935
5261,5689.508632,5689.424000,0.084632,0.434003
5262,5689.952695,5689.424000,0.528695,0.437083
5263,5691.140946,5691.264000,0.123054,0.452592
5264,5692.205218,5691.696000,0.509218,0.436241
5265,5693.589609,5693.320000,0.269609,0.412382
5266,5694.311967,5693.992000,0.319967,0.416042
5267,5694.609217,5693.992000,0.617217,0.424811
5268,5696.031917,5695.864000,0.167917,0.430719
5269,5697.172050,5696.336000,0.836050,0.432338
5270,5697.902080,5696.336000,1.566080,0.409477
5271,5698.374748,5699.520000,1.145252,0.406477
5272,5699.372993,5699.520000,0.147007,0.392150
5273,5700.481014,5700.416000,0.065014,0.391531
5274,5700.983872,5700.416000,0.567872,0.415752
5275,5702.732811,5703.088000,0.355189,0.413793
5276,5703.616228,5703.624000,0.007772,0.427140
5277,5704.505841,5704.704000,0.198159,0.449015
5278,5705.177927,5705.088000,0.089927,0.422876
5279,5706.077414,5705.576000,0.501414,0.411631
5280,5706.596076,5707.384000,0.787924,0.413320
5281,5707.768652,5707.384000,0.384652,0.412398
5282,5709.039424,5708.568000,0.471424,0.393421
5283,5709.520369,5710.288000,0.767631,0.413930
5284,5710.601741,5710.288000,0.313741,0.424985
5285,5711.559225,5711.504000,0.055225,0.402930
5286,5712.815871,5712.648000,0.167871,0.419468
5287,5713.793844,5714.784000,0.990156,0.414516
5288,5714.099755,5714.784000,0.684245,0.409086
5289,5715.633644,5714.784000,0.849644,0.433388
5290,5716.333560,5717.120000,0.786440,0.411068
5291,5716.750279,5717.120000,0.369721,0.387908
5292,5717.771497,5717.320000,0.451497,0.395340
5293,5718.472340,5718.392000,0.080340,0.403866
5294,5720.363390,5720.344000,0.019390,0.420151
5295,5721.050535,5720.752000,0.298535,0.400794
5296,5721.964323,5722.088000,0.123677,0.426542
5297,5722.591358,5722.088000,0.503358,0.417505
5298,5723.779046,5724.040000,0.260954,0.425225
5299,5724.163358,5724.040000,0.123358,0.415051
5300,5725.671141,5725.112000,0.559141,0.429572
5301,5726.233387,5727.192000,0.958613,0.435369
5302,5726.988744,5727.192000,0.203256,0.421853
5303,5728.120700,5728.400000,0.279300,0.438708
5304,5729.152377,5728.800000,0.352377,0.436096
5305,5729.883193,5729.840000,0.043193,0.446683
5306,5731.347862,5731.704000,0.356138,0.429447
5307,5732.341189,5731.704000,0.637189,0.410236
5308,5732.882093,5733.488000,0.605907,0.412409
5309,5733.599968,5733.488000,0.111968,0.409621
5310,5734.289093,5734.800000,0.510907,0.435727
5311,5735.448992,5735.624000,0.175008,0.428206
5312,5736.325417,5736.384000,0.058583,0.434124
5313,5737.255261,5737.264000,0.008739,0.419555
5314,5738.609820,5738.664000,0.054180,0.434100
5315,5739.569634,5739.664000,0.094366,0.449299
5316,5740.311895,5739.664000,0.647895,0.429458
5317,5740.865372,5741.208000,0.342628,0.422844
5318,5742.146699,5742.320000,0.173301,0.405219
5319,5743.006063,5742.320000,0.686063,0.414490
5320,5743.891994,5743.992000,0.100006,0.409850
5321,5744.857530,5743.992000,0.865530,0.420420
5322,5745.316395,5746.288000,0.971605,0.424912
5323,5746.105037,5746.288000,0.182963,0.444380
5324,5747.944351,5747.784000,0.160351,0.421662
5325,5748.737621,5747.784000,0.953621,0.421868
5326,5749.840046,5750.344000,0.503954,0.427969
5327,5750.072419,5750.344000,0.271581,0.434262
5328,5751.510679,5751.496000,0.014679,0.431001
5329,5752.022580,5751.496000,0.526580,0.414272
5330,5752.725353,5752.552000,0.173353,0.424479
5331,5753.688438,5753.984000,0.295562,0.407866
5332,5755.267001,5755.216000,0.051001,0.406502
5333,5755.666769,5755.696000,0.029231,0.404711
5334,5756.764768,5756.376000,0.388768,0.390738
5335,5757.942008,5758.112000,0.169992,0.429424
5336,5758.475341,5758.112000,0.363341,0.435432
5337,5759.896683,5760.056000,0.159317,0.437105
5338,5760.646108,5760.600000,0.046108,0.438930
5339,5761.131645,5760.600000,0.531645,0.432719
5340,5762.451907,5762.440000,0.011907,0.405461
5341,5762.733907,5762.792000,0.058093,0.403764
5342,5763.832281,5764.144000,0.311719,0.414813
5343,5764.963557,5764.632000,0.331557,0.418688
5344,5766.305389,5766.576000,0.270611,0.431893
5345,5767.382919,5767.256000,0.126919,0.460736
5346,5767.985096,5767.936000,0.049096,0.446914
5347,5768.708111,5769.264000,0.555889,0.434461
5348,5769.217379,5769.264000,0.046621,0.411103
5349,5770.681887,5770.272000,0.409887,0.446266
5350,5771.717743,5771.680000,0.037743,0.432214
5351,5772.110311,5772.392000,0.281689,0.437023
5352,5773.085986,5773.248000,0.162014,0.433123
5353,5774.269144,5774.320000,0.050856,0.421198
5354,5775.404902,5776.088000,0.683098,0.411987
5355,5776.052510,5776.088000,0.035490,0.421708
5356,5777.400076,5777.344000,0.056076,0.414680
5357,5778.091122,5777.744000,0.347122,0.428921
5358,5779.005201,5779.112000,0.106799,0.431798
5359,5779.661555,5779.768000,0.106445,0.435051
5360,5780.378597,5779.936000,0.442597,0.424954
5361,5781.253922,5781.152000,0.101922,0.419778
5362,5782.400467,5782.272000,0.128467,0.419364
5363,5784.048433,5783.272000,0.776433,0.421175
5364,5784.468467,5785.608000,1.139533,0.420333
5365,5785.212895,5785.608000,0.395105,0.432006
5366,5786.493575,5786.768000,0.274425,0.426082
5367,5787.134879,5786.768000,0.366879,0.443025
5368,5787.969441,5789.128000,1.158559,0.451186
5369,5788.985800,5789.128000,0.142200,0.430386
5370,5789.954351,5790.408000,0.453649,0.418564
5371,5790.692267,5790.408000,0.284267,0.444784
5372,5791.546976,5791.608000,0.061024,0.412060
5373,5792.289594,5792.448000,0.158406,0.410258
5374,5794.301908,5795.016000,0.714092,0.411485
5375,5794.668782,5795.016000,0.347218,0.422777
5376,5795.563940,5795.752000,0.188060,0.434120
5377,5796.419041,5796.224000,0.195041,0.406632
5378,5797.217839,5796.984000,0.233839,0.420190
5379,5797.884282,5798.112000,0.227718,0.424805
5380,5798.939664,5798.832000,0.107664,0.441521
5381,5800.041030,5799.720000,0.321030,0.412835
5382,5800.719277,5800.880000,0.160723,0.425246
5383,5802.371718,5803.384000,1.012282,0.434138
5384,5802.781136,5803.384000,0.602864,0.437860
5385,5803.871206,5804.136000,0.264794,0.436538
5386,5804.409409,5804.136000,0.273409,0.429067
5387,5805.820189,5806.136000,0.315811,0.432066
5388,5806.798661,5807.104000,0.305339,0.423218
5389,5807.373950,5807.520000,0.146050,0.419726
5390,5807.786383,5807.520000,0.266383,0.426073
5391,5808.950050,5809.472000,0.521950,0.422790
5392,5810.033203,5810.216000,0.182797,0.413233
5393,5811.356821,5811.464000,0.107179,0.433243
5394,5812.204788,5812.400000,0.195212,0.426155
5395,5813.345052,5813.600000,0.254948,0.440015
5396,5813.946415,5813.600000,0.346415,0.428624
5397,5814.499327,5814.808000,0.308673,0.423501
5398,5815.624714,5815.320000,0.304714,0.424060
5399,5816.295670,5815.320000,0.975670,0.426663
5400,5817.687142,5819.568000,1.880858,0.422112
5401,5818.292159,5819.568000,1.275841,0.413235
5402,5819.263874,5819.568000,0.304126,0.428859
5403,5820.323072,5820.464000,0.140928,0.421924
5404,5821.199580,5820.464000,0.735580,0.410935
5405,5822.554932,5822.584000,0.029068,0.399012
5406,5823.160121,5822.904000,0.256121,0.410647
5407,5824.034446,5824.280000,0.245554,0.413955
5408,5824.644071,5824.648000,0.003929,0.415852
5409,5826.022418,5826.464000,0.441582,0.421667
5410,5826.437166,5826.464000,0.026834,0.415769
5411,5826.894314,5827.312000,0.417686,0.432304
5412,5828.890323,5828.808000,0.082323,0.416118
5413,5829.884397,5830.032000,0.147603,0.415155
5414,5830.591034,5830.912000,0.320966,0.414963
5415,5831.348620,5831.272000,0.076620,0.404850
5416,5832.010438,5831.272000,0.738438,0.400224
5417,5833.320749,5833.328000,0.007251,0.409552
5418,5834.000771,5833.328000,0.672771,0.423566
5419,5834.935242,5834.920000,0.015242,0.432992
5420,5835.952598,5835.880000,0.072598,0.445130
5421,5836.409776,5836.512000,0.102224,0.448764
5422,5837.694817,5837.864000,0.169183,0.420179
5423,5838.887812,5838.800000,0.087812,0.433302
5424,5839.657149,5840.512000,0.854851,0.424899
5425,5840.870746,5841.008000,0.137254,0.429924
5426,5841.773245,5841.648000,0.125245,0.405958
5427,5842.257347,5841.648000,0.609347,0.391194
5428,5843.004016,5843.312000,0.307984,0.416822
5429,5843.745504,5843.312000,0.433504,0.420999
5430,5845.043541,5845.208000,0.164459,0.420290
5431,5846.122346,5845.648000,0.474346,0.398600
5432,5846.858967,5846.680000,0.178967,0.411054
5433,5848.182987,5848.520000,0.337013,0.435207
5434,5848.996958,5848.520000,0.476958,0.418627
5435,5849.661517,5849.728000,0.066483,0.422902
5436,5850.489268,5850.504000,0.014732,0.409194
5437,5851.711060,5852.552000,0.840940,0.396576
5438,5852.668146,5852.552000,0.116146,0.423228
5439,5853.095555,5852.552000,0.543555,0.420427
5440,5854.191540,5854.208000,0.016460,0.422609
5441,5854.715492,5854.480000,0.235492,0.436755
5442,5856.094229,5855.984000,0.110229,0.434187
5443,5857.843809,5857.984000,0.140191,0.413036
5444,5858.083358,5857.984000,0.099358,0.411413
5445,5858.833953,5858.952000,0.118047,0.407684
5446,5859.861397,5859.984000,0.122603,0.425780
5447,5860.649383,5860.848000,0.198617,0.426508
5448,5861.434869,5860.848000,0.586869,0.425380
5449,5862.557428,5862.768000,0.210572,0.423461
5450,5863.094039,5863.384000,0.289961,0.411599
5451,5864.656764,5864.912000,0.255236,0.420598
5452,5865.522793,5865.848000,0.325207,0.425185
5453,5866.040235,5865.848000,0.192235,0.422642
5454,5867.201547,5867.288000,0.086453,0.419428
5455,5868.543661,5867.848000,0.695661,0.408116
5456,5868.986917,5869.744000,0.757083,0.406759
5457,5870.008992,5870.152000,0.143008,0.420528
5458,5870.718885,5870.152000,0.566885,0.435163
5459,5871.419724,5871.696000,0.276276,0.436827
5460,5872.402795,5871.696000,0.706795,0.455036
5461,5873.387594,5873.552000,0.164406,0.454754
5462,5874.881588,5874.768000,0.113588,0.420177
5463,5875.798358,5875.912000,0.113642,0.425618
5464,5876.374964,5876.488000,0.113036,0.426962
5465,5877.609749,5877.736000,0.126251,0.418084
5466,5877.933294,5878.024000,0.090706,0.414691
5467,5878.676214,5878.024000,0.652214,0.424225
5468,5880.463285,5880.488000,0.024715,0.435413
5469,5880.709561,5880.488000,0.221561,0.432553
5470,5881.825024,5881.984000,0.158976,0.434741
5471,5882.270516,5881.984000,0.286516,0.447242
5472,5884.032826,5883.976000,0.056826,0.423756
5473,5884.684250,5884.328000,0.356250,0.419416
5474,5885.744731,5886.024000,0.279269,0.425461
5475,5886.621191,5886.024000,0.597191,0.426039
5476,5887.486300,5887.408000,0.078300,0.412146
5477,5888.387577,5888.096000,0.291577,0.399357
5478,5888.845471,5889.296000,0.450529,0.396604
5479,5889.698292,5889.736000,0.037708,0.409052
5480,5890.842689,5891.032000,0.189311,0.423310
5481,5892.225848,5892.400000,0.174152,0.439056
5482,5893.121092,5893.136000,0.014908,0.431404
5483,5894.085613,5894.456000,0.370387,0.459395
5484,5894.544411,5894.456000,0.088411,0.454328
5485,5895.557134,5895.888000,0.330866,0.423014
5486,5896.814626,5896.256000,0.558626,0.421171
5487,5897.528508,5896.256000,1.272508,0.422667
5488,5898.045616,5899.696000,1.650384,0.404982
5489,5899.335294,5899.696000,0.360706,0.403403
5490,5900.026131,5899.696000,0.330131,0.399983
5491,5900.832884,5900.432000,0.400884,0.410971
5492,5902.160660,5902.608000,0.447340,0.431152
5493,5903.459104,5903.904000,0.444896,0.443475
5494,5904.359225,5904.696000,0.336775,0.447485
5495,5904.786650,5904.696000,0.090650,0.425265
5496,5905.377904,5905.160000,0.217904,0.429000
5497,5906.654295,5906.616000,0.038295,0.418396
5498,5907.305604,5906.616000,0.689604,0.427087
5499,5908.304130,5908.040000,0.264130,0.406799
5500,5909.432316,5909.568000,0.135684,0.410458
5501,5910.297429,5910.848000,0.550571,0.411021
5502,5911.489177,5911.544000,0.054823,0.440662
5503,5912.332412,5912.360000,0.027588,0.421039
5504,5912.935297,5912.360000,0.575297,0.409372
5505,5914.115667,5914.064000,0.051667,0.407799
5506,5915.019577,5914.528000,0.491577,0.395320
5507,5916.088333,5916.144000,0.055667,0.412948
5508,5916.441169,5916.144000,0.297169,0.421417
5509,5917.380891,5917.664000,0.283109,0.419240
5510,5917.975418,5917.664000,0.311418,0.438987
5511,5920.055551,5920.736000,0.680449,0.426921
5512,5920.538477,5920.736000,0.197523,0.432830
5513,5921.438419,5921.240000,0.198419,0.431517
5514,5922.552080,5922.600000,0.047920,0.418128
5515,5923.106481,5922.600000,0.506481,0.418289
5516,5924.023918,5922.600000,1.423918,0.404414
5517,5924.612568,5926.192000,1.579432,0.406362
5518,5925.982652,5926.192000,0.209348,0.451451
5519,5926.867807,5926.752000,0.115807,0.439964
5520,5927.479356,5928.152000,0.672644,0.448037
5521,5928.899162,5929.600000,0.700838,0.454585
5522,5929.345383,5929.600000,0.254617,0.440399
5523,5930.860363,5931.392000,0.531637,0.423756
5524,5931.570135,5931.392000,0.178135,0.412926
5525,5932.736066,5932.280000,0.456066,0.432850
5526,5933.033537,5933.352000,0.318463,0.425213
5527,5933.987898,5933.552000,0.435898,0.443147
5528,5934.829981,5934.792000,0.037981,0.430997
5529,5935.948347,5935.936000,0.012347,0.430108
5530,5936.465147,5936.440000,0.025147,0.423922
5531,5938.287680,5937.784000,0.503680,0.407125
5532,5939.265303,5939.448000,0.182697,0.423982
5533,5939.695839,5939.808000,0.112161,0.418228
5534,5940.379100,5939.808000,0.571100,0.422453
5535,5941.441895,5941.424000,0.017895,0.415335
5536,5942.467736,5942.184000,0.283736,0.429248
5537,5943.543979,5943.840000,0.296021,0.420502
5538,5944.130247,5944.400000,0.269753,0.410817
5539,5944.725413,5944.400000,0.325413,0.425435
5540,5946.143332,5946.424000,0.280668,0.398738
5541,5946.820063,5946.736000,0.084063,0.409764
5542,5948.301614,5947.280000,1.021614,0.427426
5543,5949.142426,5949.976000,0.833574,0.428793
5544,5949.777706,5949.976000,0.198294,0.429388
5545,5950.989084,5950.872000,0.117084,0.397390
5546,5951.430122,5951.856000,0.425878,0.400974
5547,5952.261903,5951.856000,0.405903,0.416214
5548,5952.902619,5953.408000,0.505381,0.414738
5549,5954.465996,5954.448000,0.017996,0.429150
5550,5955.342138,5955.496000,0.153862,0.424434
5551,5956.365914,5956.320000,0.045914,0.427303
5552,5957.027693,5957.136000,0.108307,0.441477
5553,5958.332640,5958.496000,0.163360,0.456643
5554,5958.866457,5958.976000,0.109543,0.448593
5555,5959.876517,5960.248000,0.371483,0.434897
5556,5960.740693,5960.248000,0.492693,0.424358
5557,5961.788663,5962.080000,0.291337,0.414982
5558,5962.574246,5962.416000,0.158246,0.421026
5559,5962.943560,5962.768000,0.175560,0.416526
5560,5964.146533,5964.760000,0.613467,0.426365
5561,5965.736509,5965.928000,0.191491,0.449925
5562,5966.619515,5965.928000,0.691515,0.445915
5563,5967.433133,5968.080000,0.646867,0.432268
5564,5968.178919,5968.080000,0.098919,0.396070
5565,5968.735879,5968.080000,0.655879,0.402065
5566,5969.779680,5969.712000,0.067680,0.424835
5567,5970.844217,5970.048000,0.796217,0.411851
5568,5971.604972,5972.112000,0.507028,0.404674
5569,5972.485368,5972.112000,0.373368,0.429692
5570,5973.620902,5973.224000,0.396902,0.422331
5571,5974.886211,5974.784000,0.102211,0.416947
5572,5975.356163,5975.160000,0.196163,0.436382
5573,5976.141902,5975.936000,0.205902,0.435209
5574,5978.026590,5978.200000,0.173410,0.439339
5575,5978.139310,5978.200000,0.060690,0.436189
5576,5978.832670,5978.200000,0.632670,0.423753
5577,5979.862289,5979.536000,0.326289,0.414540
5578,5980.592613,5980.592000,0.000613,0.421488
5579,5981.506261,5981.320000,0.186261,0.428821
5580,5982.914977,5982.976000,0.061023,0.420514
5581,5984.012616,5983.904000,0.108616,0.417329
5582,5984.792818,5984.856000,0.063182,0.426302
5583,5985.669035,5986.120000,0.450965,0.416983
5584,5986.419145,5986.440000,0.020855,0.416677
5585,5987.055920,5986.912000,0.143920,0.405869
5586,5988.313841,5986.912000,1.401841,0.398588
5587,5988.973948,5990.136000,1.162052,0.431607
5588,5990.294285,5990.136000,0.158285,0.402046
5589,5990.809755,5990.680000,0.129755,0.417984
5590,5991.472985,5991.344000,0.128985,0.414631
5591,5993.084654,5992.592000,0.492654,0.423232
5592,5994.057233,5994.072000,0.014767,0.401751
5593,5995.024532,5995.696000,0.671468,0.407244
5594,5995.409541,5995.696000,0.286459,0.425574
5595,5996.609466,5996.640000,0.030534,0.420622
5596,5997.392506,5997.736000,0.343494,0.422818
5597,5998.052920,5997.912000,0.140920,0.426522
5598,5998.734795,5998.296000,0.438795,0.420295
5599,6000.121021,6000.936000,0.814979,0.429753
5600,6001.495519,6001.272000,0.223519,0.421490
5601,6002.154590,6001.928000,0.226590,0.428579
5602,6002.914838,6002.696000,0.218838,0.433041
5603,6003.878519,6003.704000,0.174519,0.417015
5604,6004.591821,6004.552000,0.039821,0.416953
5605,6005.855785,6004.552000,1.303785,0.432976
5606,6006.678029,6007.184000,0.505971,0.425869
5607,6007.325566,6007.464000,0.138434,0.438659
5608,6007.978287,6008.320000,0.341713,0.419537
5609,6009.204540,6009.456000,0.251460,0.400567
5610,6010.190820,6010.216000,0.025180,0.426356
5611,6011.253025,6012.008000,0.754975,0.412619
5612,6012.651123,6012.008000,0.643123,0.423395
5613,6013.047246,6013.496000,0.448754,0.428823
5614,6014.042373,6013.768000,0.274373,0.408924
5615,6014.663869,6014.344000,0.319869,0.413588
5616,6015.161467,6015.824000,0.662533,0.428689
5617,6016.736804,6016.968000,0.231196,0.415646
5618,6017.530543,6017.632000,0.101457,0.423037
5619,6018.180475,6018.280000,0.099525,0.431198
5620,6019.650286,6019.608000,0.042286,0.429495
5621,6020.485477,6020.896000,0.410523,0.440400
5622,6021.078534,6020.896000,0.182534,0.438806
5623,6022.496992,6022.816000,0.319008,0.420955
5624,6022.866087,6022.816000,0.050087,0.426391
5625,6024.235929,6023.968000,0.267929,0.438394
5626,6024.765822,6024.608000,0.157822,0.425998
5627,6025.652989,6025.736000,0.083011,0.408964
5628,6026.328429,6026.832000,0.503571,0.437829
5629,6027.149989,6027.464000,0.314011,0.440768
5630,6029.083879,6029.072000,0.011879,0.427246
5631,6029.871336,6029.824000,0.047336,0.417625
5632,6030.366566,6030.216000,0.150566,0.423742
5633,6031.190552,6031.104000,0.086552,0.417108
5634,6032.274115,6032.088000,0.186115,0.422737
5635,6033.146731,6033.512000,0.365269,0.413498
5636,6033.644977,6033.512000,0.132977,0.417890
5637,6034.942133,6034.872000,0.070133,0.421947
5638,6035.782358,6035.608000,0.174358,0.427432
5639,6036.735104,6036.680000,0.055104,0.449366
5640,6037.621815,6038.248000,0.626185,0.412081
5641,6038.620819,6038.248000,0.372819,0.421957
5642,6039.780188,6040.016000,0.235812,0.417033
5643,6040.747929,6040.960000,0.212071,0.436051
5644,6041.398241,6041.320000,0.078241,0.425662
5645,6042.397652,6041.664000,0.733652,0.427147
5646,6042.668644,6041.664000,1.004644,0.428959
5647,6043.995010,6044.656000,0.660990,0.435971
5648,6044.552572,6044.656000,0.103428,0.437736
5649,6046.181522,6046.328000,0.146478,0.434864
5650,6046.796932,6046.328000,0.468932,0.436280
5651,6048.263607,6048.104000,0.159607,0.430635
5652,6048.952646,6048.576000,0.376646,0.443353
5653,6049.241143,6048.576000,0.665143,0.439877
5654,6050.246128,6051.016000,0.769872,0.408840
5655,6051.626971,6051.336000,0.290971,0.427078
5656,6052.439739,6052.568000,0.128261,0.428830
5657,6053.067414,6053.056000,0.011414,0.422346
5658,6053.778846,6054.176000,0.397154,0.435688
5659,6054.804165,6055.304000,0.499835,0.437189
5660,6056.260886,6055.304000,0.956886,0.432796
5661,6057.072842,6057.552000,0.479158,0.420973
5662,6058.000876,6058.240000,0.239124,0.439507
5663,6059.134494,6059.160000,0.025506,0.433482
5664,6059.466829,6059.160000,0.306829,0.431311
5665,6060.341628,6060.144000,0.197628,0.421008
5666,6061.493620,6060.840000,0.653620,0.415412
5667,6061.793912,6062.648000,0.854088,0.416920
5668,6063.253687,6062.888000,0.365687,0.409299
5669,6064.593400,6064.752000,0.158600,0.408602
5670,6065.104447,6065.200000,0.095553,0.403585
5671,6066.142574,6065.832000,0.310574,0.409101
5672,6066.829934,6067.040000,0.210066,0.428310
5673,6068.165353,6067.936000,0.229353,0.448887
5674,6068.884378,6067.936000,0.948378,0.428036
5675,6069.569710,6070.224000,0.654290,0.435608
5676,6070.456731,6070.224000,0.232731,0.444067
5677,6071.607124,6071.208000,0.399124,0.420803
5678,6071.987032,6071.208000,0.779032,0.409558
5679,6072.986930,6074.400000,1.413070,0.424353
5680,6074.835752,6074.672000,0.163752,0.417315
5681,6075.456210,6075.752000,0.295790,0.409500
5682,6076.319580,6076.552000,0.232420,0.428138
5683,6076.896595,6076.992000,0.095405,0.432731
5684,6077.923526,6078.600000,0.676474,0.410570
5685,6078.464257,6078.600000,0.135743,0.410072
5686,6079.725373,6080.712000,0.986627,0.422497
5687,6080.817595,6080.712000,0.105595,0.450062
5688,6081.177171,6081.472000,0.294829,0.467807
5689,6082.501084,6083.304000,0.802916,0.422153
5690,6083.644017,6083.304000,0.340017,0.418471
5691,6084.383007,6085.176000,0.792993,0.421602
5692,6085.230905,6085.176000,0.054905,0.417646
5693,6086.325557,6086.560000,0.234443,0.442806
5694,6087.278392,6087.288000,0.009608,0.426794
5695,6088.144768,6087.288000,0.856768,0.428558
5696,6088.537541,6089.472000,0.934459,0.431169
5697,6089.128616,6089.472000,0.343384,0.421570
5698,6090.717153,6090.952000,0.234847,0.440503
5699,6091.689882,6091.888000,0.198118,0.434427
5700,6093.192335,6093.552000,0.359665,0.427599
5701,6093.283427,6093.552000,0.268573,0.426379
5702,6094.550261,6094.232000,0.318261,0.423829
5703,6095.331193,6095.192000,0.139193,0.420678
5704,6095.911728,6095.888000,0.023728,0.413642
5705,6097.096728,6096.336000,0.760728,0.420757
5706,6098.071498,6098.384000,0.312502,0.419240
5707,6098.786888,6098.960000,0.173112,0.431015
5708,6099.667065,6098.960000,0.707065,0.419319
5709,6100.713940,6100.408000,0.305940,0.423384
5710,6101.542636,6101.376000,0.166636,0.416338
5711,6103.111062,6103.680000,0.568938,0.406874
5712,6103.890836,6103.680000,0.210836,0.432006
5713,6104.369987,6104.272000,0.097987,0.422015
5714,6105.080112,6104.584000,0.496112,0.438061
5715,6106.427938,6107.232000,0.804062,0.430258
5716,6106.698871,6107.232000,0.533129,0.423652
5717,6107.888398,6107.648000,0.240398,0.397759
5718,6108.683781,6108.248000,0.435781,0.395500
5719,6110.531011,6110.696000,0.164989,0.435969
5720,6110.830996,6110.696000,0.134996,0.444638
5721,6111.844533,6111.792000,0.052533,0.420723
5722,6112.464435,6112.984000,0.519565,0.432068
5723,6113.552617,6113.656000,0.103383,0.432479
5724,6114.761892,6115.032000,0.270108,0.441989
5725,6115.274792,6115.296000,0.021208,0.441901
5726,6116.167496,6115.904000,0.263496,0.423279
